order_date,customer_name,country,category,sub_category,sales,quantity,discount,profit,shipping_cost,year,revenue
21-01-2011,Sally Hughsby,Mongolia,Office Supplies,Supplies,85,2,0,12.66,6.06,2011,85
21-01-2011,Hunter Lopez,Nicaragua,Office Supplies,Binders,61,8,0,28.64,5.22,2011,61
21-01-2011,Xylona Preis,United States,Office Supplies,Art,44,3,0,12.7368,4.88,2011,44
21-01-2011,Darrin Van Huff,Iran,Office Supplies,Storage,61,1,0,18.96,4.61,2011,61
21-01-2011,Muhammed MacIntyre,United States,Office Supplies,Binders,67,1,0.7,-51.5154,3,2011,67
21-01-2011,Hunter Lopez,United States,Office Supplies,Envelopes,23,3,0,10.9698,2.6,2011,23
21-01-2011,Hunter Lopez,United States,Furniture,Furnishings,39,4,0,11.58,2.57,2011,39
21-01-2011,Pauline Webber,Thailand,Office Supplies,Art,52,2,0.47,-24.3804,2.02,2011,52
21-01-2011,Xylona Preis,United States,Office Supplies,Binders,30,5,0,13.365,1.98,2011,30
21-01-2011,Sally Hughsby,Mongolia,Office Supplies,Envelopes,27,1,0,2.43,1.58,2011,27
21-01-2011,Hunter Lopez,Nicaragua,Office Supplies,Binders,18,2,0,1.56,1.29,2011,18
21-01-2011,Hunter Lopez,United States,Office Supplies,Art,23,7,0,6.6584,1.22,2011,23
21-01-2011,Xylona Preis,United States,Office Supplies,Binders,19,5,0,8.9535,1.21,2011,19
21-01-2011,Xylona Preis,United States,Office Supplies,Storage,14,1,0,4.0542,1.14,2011,14
21-01-2011,Mark Van Huff,United States,Office Supplies,Paper,19,2,0,9.2928,0.94,2011,19
21-01-2011,Xylona Preis,United States,Furniture,Furnishings,15,3,0,4.8609,0.71,2011,15
21-01-2011,Mark Van Huff,United States,Furniture,Furnishings,19,2,0,5.79,0.64,2011,19
21-01-2011,Hunter Lopez,United States,Office Supplies,Art,7,3,0,1.7901,0.47,2011,7
22-01-2011,Paul Stevenson,Italy,Office Supplies,Storage,889,7,0.4,59.22,96.45,2011,889
22-01-2011,Paul Stevenson,Italy,Furniture,Bookcases,825,2,0,338.34,77.08,2011,825
22-01-2011,Marc Harrigan,Belgium,Office Supplies,Storage,666,5,0,119.85,73.27,2011,666
22-01-2011,Sung Shariari,Australia,Office Supplies,Art,60,6,0.4,-33.876,27.43,2011,60
22-01-2011,Jason Klamczynski,Kenya,Office Supplies,Storage,95,2,0,12.36,21.6,2011,95
22-01-2011,Claudia Bergmann,France,Office Supplies,Binders,202,4,0,22.2,18.96,2011,202
22-01-2011,Carl Ludwig,El Salvador,Furniture,Bookcases,259,2,0,101.16,11.91,2011,259
22-01-2011,Michael Paige,Colombia,Furniture,Chairs,219,4,0,0,10.23,2011,219
22-01-2011,Michael Paige,Colombia,Technology,Accessories,109,2,0,27.2,9,2011,109
22-01-2011,Paul Stevenson,Italy,Office Supplies,Art,54,1,0,12.39,5.13,2011,54
22-01-2011,Claudia Bergmann,France,Technology,Phones,65,1,0.15,24.3225,4.38,2011,65
22-01-2011,Tom Boeckenhauer,United States,Furniture,Furnishings,25,3,0.2,4.1028,3.64,2011,25
22-01-2011,Brendan Murry,Turkey,Furniture,Furnishings,77,4,0.6,-104.688,2.36,2011,77
22-01-2011,Sung Shariari,Australia,Office Supplies,Fasteners,6,1,0.4,-3.912,1.77,2011,6
22-01-2011,Marc Harrigan,Belgium,Office Supplies,Binders,12,2,0,3.12,0.27,2011,12
23-01-2011,Larry Tron,Nicaragua,Furniture,Bookcases,"1,102",4,0,198.32,146.12,2011,1102
23-01-2011,Larry Tron,Nicaragua,Furniture,Chairs,920,3,0,395.76,45.77,2011,920
23-01-2011,Larry Tron,Nicaragua,Office Supplies,Supplies,48,2,0,15.8,5.55,2011,48
23-01-2011,Larry Tron,Nicaragua,Office Supplies,Labels,26,3,0,9.78,3.61,2011,26
23-01-2011,Larry Tron,Nicaragua,Office Supplies,Paper,24,2,0,1.64,3.27,2011,24
23-01-2011,Corey Roper,Saudi Arabia,Office Supplies,Fasteners,34,2,0,12.36,1.91,2011,34
23-01-2011,Corey Roper,Saudi Arabia,Office Supplies,Binders,9,1,0,1.59,0.58,2011,9
24-01-2011,Ann Blume,Estonia,Technology,Phones,"1,303",2,0,286.56,234.73,2011,1303
24-01-2011,Ann Blume,Estonia,Office Supplies,Appliances,561,1,0,61.68,133.57,2011,561
24-01-2011,Christine Phan,Germany,Technology,Copiers,591,2,0,53.16,66.1,2011,591
24-01-2011,Shirley Jackson,Italy,Furniture,Chairs,73,1,0.6,-56.562,29.86,2011,73
24-01-2011,Jill Matthias,New Zealand,Office Supplies,Envelopes,420,14,0,147,20.03,2011,420
24-01-2011,Jill Matthias,New Zealand,Furniture,Furnishings,220,2,0,8.76,16.92,2011,220
24-01-2011,Ann Blume,Estonia,Furniture,Chairs,133,1,0,63.87,15.16,2011,133
24-01-2011,Shirley Jackson,Italy,Furniture,Chairs,69,3,0.6,-95.202,12.7,2011,69
24-01-2011,Jill Matthias,New Zealand,Office Supplies,Art,139,8,0,65.28,11.94,2011,139
24-01-2011,Shirley Jackson,Italy,Office Supplies,Paper,55,3,0,2.7,11.16,2011,55
24-01-2011,Lena Creighton,Australia,Technology,Accessories,111,3,0.1,8.568,9.92,2011,111
24-01-2011,Shirley Jackson,Italy,Office Supplies,Fasteners,41,4,0,2.88,5.24,2011,41
24-01-2011,Shirley Jackson,Italy,Office Supplies,Labels,54,5,0,7.5,4.72,2011,54
24-01-2011,Ionia McGrath,United States,Office Supplies,Paper,40,6,0,19.2384,4.31,2011,40
24-01-2011,Chuck Clark,India,Office Supplies,Labels,59,5,0,27.75,4.27,2011,59
24-01-2011,Greg Hansen,Madagascar,Office Supplies,Labels,42,6,0,9.18,3.57,2011,42
24-01-2011,Joni Sundaresam,Italy,Office Supplies,Art,28,1,0,4.14,3.33,2011,28
24-01-2011,Mitch Webber,Indonesia,Office Supplies,Binders,12,3,0.17,4.2273,1.2,2011,12
24-01-2011,Speros Goranitis,United States,Office Supplies,Fasteners,6,3,0,0,0.95,2011,6
24-01-2011,Janet Martin,Turkey,Office Supplies,Fasteners,15,2,0.6,-3.84,0.94,2011,15
24-01-2011,Christine Phan,Germany,Office Supplies,Binders,11,1,0,4.11,0.62,2011,11
25-01-2011,Frank Olsen,France,Office Supplies,Art,445,9,0,71.01,33.54,2011,445
25-01-2011,Gary Hwang,Nigeria,Technology,Machines,148,6,0.7,-182.178,18.61,2011,148
25-01-2011,Aimee Bixby,France,Office Supplies,Art,178,7,0,58.59,16.94,2011,178
25-01-2011,Filia McAdams,Germany,Office Supplies,Binders,133,10,0,3.9,8.94,2011,133
25-01-2011,Frank Olsen,France,Office Supplies,Art,71,5,0,1.35,6.64,2011,71
25-01-2011,Brad Thomas,South Africa,Office Supplies,Art,45,4,0,10.44,6.53,2011,45
25-01-2011,Bart Pistole,Mexico,Office Supplies,Envelopes,32,2,0,10.12,4.45,2011,32
25-01-2011,Luke Weiss,China,Office Supplies,Paper,98,2,0,34.32,3.17,2011,98
25-01-2011,Sue Ann Reed,Cuba,Office Supplies,Paper,18,1,0,5.98,1.76,2011,18
25-01-2011,Filia McAdams,Germany,Furniture,Furnishings,20,1,0,4.02,1.15,2011,20
25-01-2011,Gary Hwang,Nigeria,Office Supplies,Art,4,1,0.7,-9,0.28,2011,4
26-01-2011,Heather Kirkland,Indonesia,Furniture,Chairs,334,1,0.27,-109.9365,92.67,2011,334
26-01-2011,Jay Fein,Turkey,Furniture,Chairs,"1,113",6,0.6,-1475.352,47.35,2011,1113
26-01-2011,Allen Rosenblatt,Portugal,Technology,Copiers,570,3,0.5,-216.765,33.99,2011,570
26-01-2011,Nat Carroll,Morocco,Technology,Machines,311,1,0,118.02,27.7,2011,311
26-01-2011,Sally Hughsby,Sierra Leone,Office Supplies,Appliances,285,4,0,59.76,25.63,2011,285
26-01-2011,Hunter Glantz,France,Furniture,Bookcases,119,2,0.6,-143.076,24.75,2011,119
26-01-2011,Jay Fein,Turkey,Office Supplies,Storage,318,4,0.6,-254.64,19.93,2011,318
26-01-2011,Bradley Talbott,Iran,Technology,Accessories,256,1,0,102.45,19.7,2011,256
26-01-2011,Nat Carroll,Morocco,Technology,Copiers,124,1,0,42.24,17.14,2011,124
26-01-2011,Nathan Mautz,India,Office Supplies,Paper,79,3,0,25.38,13.82,2011,79
26-01-2011,Anna Andreadi,India,Office Supplies,Art,343,7,0,54.6,13.22,2011,343
26-01-2011,Alan Shonely,France,Office Supplies,Supplies,345,9,0,162.27,12.46,2011,345
26-01-2011,Christina Anderson,Indonesia,Office Supplies,Storage,142,3,0.17,51.1659,12.24,2011,142
26-01-2011,Jay Fein,Turkey,Office Supplies,Appliances,115,4,0.6,-68.976,11.17,2011,115
26-01-2011,Alan Shonely,France,Office Supplies,Storage,108,5,0.1,2.4,11.06,2011,108
26-01-2011,Alan Shonely,France,Office Supplies,Binders,136,9,0,16.2,9.44,2011,136
26-01-2011,Alan Shonely,France,Office Supplies,Art,88,4,0,15.84,7.14,2011,88
26-01-2011,Michael Moore,Norway,Technology,Accessories,88,3,0,18.45,5.54,2011,88
26-01-2011,Michael Moore,Norway,Office Supplies,Binders,52,4,0,20.04,4.88,2011,52
26-01-2011,Patrick O'Brill,Spain,Office Supplies,Labels,32,3,0,10.08,4.82,2011,32
26-01-2011,Hunter Glantz,France,Office Supplies,Binders,41,6,0.5,-10.89,3.98,2011,41
26-01-2011,Jay Fein,Turkey,Furniture,Chairs,34,1,0.6,-38.982,3.08,2011,34
26-01-2011,Alan Shonely,France,Office Supplies,Storage,86,2,0.1,2.85,2.65,2011,86
26-01-2011,Hunter Glantz,France,Office Supplies,Envelopes,12,3,0.5,-8.01,1.75,2011,12
26-01-2011,Alan Shonely,France,Office Supplies,Paper,60,2,0,21.42,1.74,2011,60
26-01-2011,Nat Carroll,Morocco,Office Supplies,Binders,9,1,0,4.02,1.43,2011,9
26-01-2011,Jay Fein,Turkey,Office Supplies,Paper,16,2,0.6,-5.724,1.28,2011,16
26-01-2011,Michael Moore,Norway,Office Supplies,Binders,13,1,0,5.49,1.2,2011,13
26-01-2011,Nat Carroll,Morocco,Office Supplies,Labels,11,1,0,4.83,0.88,2011,11
26-01-2011,Alan Shonely,France,Furniture,Furnishings,177,8,0,0,0.61,2011,177
26-01-2011,Jay Fein,Turkey,Office Supplies,Labels,5,1,0.6,-7.338,0.34,2011,5
27-01-2011,Carol Adams,United States,Furniture,Bookcases,142,2,0,39.7488,24.59,2011,142
27-01-2011,Neola Schneider,Mexico,Office Supplies,Binders,115,13,0,10.14,24.52,2011,115
27-01-2011,Shirley Daniels,United States,Office Supplies,Storage,490,8,0,0,21.48,2011,490
27-01-2011,Shirley Daniels,United States,Technology,Phones,188,2,0,52.6344,17.66,2011,188
27-01-2011,Kean Nguyen,China,Technology,Machines,367,7,0,106.26,17.61,2011,367
27-01-2011,Todd Sumrall,Central African Republic,Office Supplies,Supplies,76,2,0,20.58,16.59,2011,76
27-01-2011,Shirley Daniels,United States,Technology,Phones,155,13,0,0,11.95,2011,155
27-01-2011,Ryan Akin,Czech Republic,Office Supplies,Storage,230,4,0,15.96,10.73,2011,230
27-01-2011,Neola Schneider,Mexico,Office Supplies,Supplies,31,2,0,13.8,6.7,2011,31
27-01-2011,Shirley Daniels,United States,Furniture,Furnishings,63,3,0,30.7818,6.15,2011,63
27-01-2011,Dennis Bolton,Indonesia,Office Supplies,Envelopes,82,13,0.47,-17.3901,5.67,2011,82
27-01-2011,Liz Pelletier,Morocco,Furniture,Furnishings,51,2,0,22.8,4.24,2011,51
27-01-2011,Liz Pelletier,Morocco,Office Supplies,Art,20,1,0,5.22,3.73,2011,20
27-01-2011,Liz Pelletier,Morocco,Office Supplies,Art,17,1,0,2.46,3.44,2011,17
27-01-2011,Patrick O'Donnell,China,Office Supplies,Envelopes,40,2,0,15.18,2.6,2011,40
27-01-2011,Barry Weirich,Dominican Republic,Office Supplies,Fasteners,35,5,0.2,7.26,1.98,2011,35
27-01-2011,Shirley Daniels,United States,Office Supplies,Paper,19,3,0,9.3312,1.53,2011,19
27-01-2011,Carol Adams,United States,Office Supplies,Binders,11,2,0,5.0196,1.39,2011,11
27-01-2011,Shirley Daniels,United States,Office Supplies,Paper,17,2,0,8.34,1.13,2011,17
27-01-2011,Liz Pelletier,Morocco,Office Supplies,Binders,5,1,0,2.16,0.54,2011,5
27-01-2011,Shirley Daniels,United States,Furniture,Furnishings,12,3,0,4.4712,0.43,2011,12
28-01-2011,Jocasta Rupert,Australia,Technology,Copiers,532,2,0.1,47.202,51.51,2011,532
28-01-2011,Ed Jacobs,United States,Furniture,Tables,333,3,0.2,-16.65,23.43,2011,333
28-01-2011,Michael Paige,Indonesia,Office Supplies,Envelopes,132,5,0.47,-5.0505,9.82,2011,132
28-01-2011,Michael Paige,Indonesia,Office Supplies,Supplies,90,5,0.47,-51.2175,4.86,2011,90
28-01-2011,Ed Jacobs,United States,Office Supplies,Storage,57,1,0,14.3075,4,2011,57
28-01-2011,Ed Jacobs,United States,Office Supplies,Art,36,4,0,12.0252,3.25,2011,36
28-01-2011,Herbert Flentye,France,Office Supplies,Storage,28,1,0.1,-0.642,1.15,2011,28
29-01-2011,Resi Pölking,Brazil,Furniture,Tables,493,2,0.6,-468.016,31.54,2011,493
29-01-2011,Resi Pölking,Venezuela,Furniture,Tables,369,2,0.7,-591.172,18.73,2011,369
29-01-2011,Nona Balk,Benin,Office Supplies,Supplies,44,1,0,16.23,3.35,2011,44
29-01-2011,Jasper Cacioppo,United States,Office Supplies,Binders,4,1,0.2,1.3257,0.36,2011,4
30-01-2011,Harold Engle,New Zealand,Furniture,Chairs,162,2,0.4,-29.688,63.14,2011,162
30-01-2011,David Philippe,Nigeria,Technology,Copiers,191,2,0.7,-382.086,19.19,2011,191
30-01-2011,David Philippe,Nigeria,Office Supplies,Paper,18,4,0.7,-32.22,2.36,2011,18
30-01-2011,David Philippe,Nigeria,Technology,Phones,42,1,0.7,-62.79,2.27,2011,42
30-01-2011,Arthur Gainer,Nigeria,Office Supplies,Binders,5,2,0.7,-5.538,1.01,2011,5
30-01-2011,Arthur Gainer,Nigeria,Office Supplies,Labels,4,1,0.7,-8.601,0.6,2011,4
30-01-2011,David Philippe,Nigeria,Office Supplies,Binders,20,6,0.7,-29.718,0.39,2011,20
30-01-2011,David Philippe,Nigeria,Office Supplies,Envelopes,12,1,0.7,-8.283,0.32,2011,12
30-01-2011,David Philippe,Nigeria,Office Supplies,Binders,1,1,0.7,-2.349,0.12,2011,1
31-01-2011,Troy Staebel,New Zealand,Technology,Phones,"2,571",4,0,102.84,129,2011,2571
31-01-2011,Troy Staebel,New Zealand,Furniture,Tables,"1,917",4,0,517.56,104.29,2011,1917
31-01-2011,Luke Schmidt,Australia,Technology,Machines,839,3,0.1,121.113,54.17,2011,839
31-01-2011,Mike Vittorini,United States,Office Supplies,Storage,230,2,0,6.8982,22.58,2011,230
31-01-2011,Bryan Davis,Morocco,Furniture,Bookcases,436,1,0,178.74,22.32,2011,436
31-01-2011,Bryan Davis,Morocco,Furniture,Chairs,334,2,0,26.7,19.34,2011,334
31-01-2011,Luke Schmidt,Australia,Furniture,Chairs,374,8,0.1,24.696,15.85,2011,374
31-01-2011,Charles McCrossin,Nicaragua,Office Supplies,Paper,35,3,0,12.66,12.7,2011,35
31-01-2011,Sarah Foster,China,Office Supplies,Binders,164,6,0,18,10.65,2011,164
31-01-2011,Damala Kotsonis,Dominican Republic,Office Supplies,Binders,85,3,0.2,-20.148,8.52,2011,85
31-01-2011,Bryan Davis,Morocco,Office Supplies,Supplies,95,4,0,23.76,6.18,2011,95
31-01-2011,Troy Staebel,New Zealand,Office Supplies,Paper,122,4,0,32.88,5.85,2011,122
31-01-2011,Troy Staebel,New Zealand,Office Supplies,Labels,62,6,0,18.54,5.18,2011,62
31-01-2011,Troy Staebel,New Zealand,Office Supplies,Paper,106,6,0,48.6,5.01,2011,106
31-01-2011,Brendan Dodson,Singapore,Office Supplies,Binders,113,4,0,55.56,4.51,2011,113
31-01-2011,Bryan Davis,Morocco,Office Supplies,Supplies,63,6,0,11.34,3.6,2011,63
31-01-2011,Bryan Davis,Morocco,Office Supplies,Envelopes,24,1,0,2.85,2.12,2011,24
31-01-2011,Damala Kotsonis,Dominican Republic,Office Supplies,Art,30,4,0.2,-7.296,1.99,2011,30
31-01-2011,Troy Staebel,New Zealand,Office Supplies,Storage,32,2,0,9.3,1.9,2011,32
31-01-2011,Mike Vittorini,United States,Office Supplies,Paper,11,2,0,4.752,1.2,2011,11
01-02-2011,Patrick O'Donnell,Bangladesh,Technology,Copiers,286,2,0,71.4,57.3,2011,286
01-02-2011,Liz Carlisle,United States,Furniture,Bookcases,291,2,0.15,3.4196,54.64,2011,291
01-02-2011,David Kendrick,Angola,Office Supplies,Storage,206,1,0,92.88,53.08,2011,206
01-02-2011,Stephanie Phelps,China,Office Supplies,Storage,163,3,0,68.31,44.36,2011,163
01-02-2011,David Kendrick,China,Office Supplies,Appliances,352,5,0,137.4,33.15,2011,352
01-02-2011,Dave Hallsten,Panama,Office Supplies,Appliances,401,2,0.4,20.024,21.38,2011,401
01-02-2011,Patrick O'Brill,Iran,Furniture,Furnishings,310,6,0,148.5,19.65,2011,310
01-02-2011,Gene Hale,France,Office Supplies,Art,140,5,0,15.3,19.23,2011,140
01-02-2011,Patrick O'Donnell,Bangladesh,Office Supplies,Supplies,41,3,0,11.79,11.13,2011,41
01-02-2011,Dave Hallsten,Panama,Technology,Accessories,82,2,0.4,-19.136,6.21,2011,82
01-02-2011,Ralph Ritter,Italy,Office Supplies,Art,78,3,0,20.34,6.03,2011,78
01-02-2011,Patrick O'Donnell,Bangladesh,Office Supplies,Binders,23,5,0,9.6,5.29,2011,23
01-02-2011,Patrick O'Donnell,Bangladesh,Office Supplies,Labels,20,3,0,9.9,3.78,2011,20
01-02-2011,Gene Hale,France,Office Supplies,Envelopes,21,1,0,0,3.34,2011,21
01-02-2011,Ionia McGrath,Germany,Office Supplies,Binders,21,3,0,10.53,1.86,2011,21
01-02-2011,Ionia McGrath,Germany,Office Supplies,Binders,12,2,0,4.2,0.93,2011,12
01-02-2011,Dave Hallsten,Panama,Office Supplies,Binders,10,6,0.4,-0.984,0.81,2011,10
02-02-2011,Erin Smith,China,Furniture,Bookcases,"1,052",7,0,105.21,154.4,2011,1052
02-02-2011,Ken Heidel,Germany,Technology,Phones,584,8,0.5,-58.56,109.14,2011,584
02-02-2011,Evan Henry,France,Technology,Copiers,550,6,0.65,-235.773,96.84,2011,550
02-02-2011,Erin Smith,China,Office Supplies,Storage,381,3,0,102.78,88.42,2011,381
02-02-2011,Ed Braxton,Spain,Technology,Phones,587,1,0.1,104.412,78,2011,587
02-02-2011,Ellis Ballard,Germany,Technology,Copiers,379,1,0,140.13,71.57,2011,379
02-02-2011,Erin Smith,China,Furniture,Tables,692,2,0.3,-207.732,70.94,2011,692
02-02-2011,Bradley Drucker,United States,Technology,Accessories,469,6,0,206.316,66.88,2011,469
02-02-2011,Ken Lonsdale,Spain,Furniture,Bookcases,729,2,0,240.72,56.01,2011,729
02-02-2011,Jill Matthias,United Kingdom,Technology,Phones,162,2,0.1,43.014,49.6,2011,162
02-02-2011,Giulietta Dortch,Thailand,Furniture,Chairs,334,1,0.27,-109.9365,46.3,2011,334
02-02-2011,Ellis Ballard,Germany,Office Supplies,Storage,248,2,0.1,8.262,35.68,2011,248
02-02-2011,Erin Smith,China,Technology,Machines,468,4,0,112.32,26.59,2011,468
02-02-2011,Ken Lonsdale,Spain,Furniture,Chairs,266,4,0.2,23.256,23.69,2011,266
02-02-2011,Ken Heidel,Germany,Technology,Copiers,86,1,0.5,-0.015,16.56,2011,86
02-02-2011,Giulietta Dortch,Thailand,Office Supplies,Art,105,4,0.47,-47.5236,13.49,2011,105
02-02-2011,Evan Henry,France,Technology,Machines,89,3,0.65,-76.14,12.91,2011,89
02-02-2011,Evan Henry,France,Office Supplies,Paper,46,5,0.5,-41.475,6.72,2011,46
02-02-2011,Evan Henry,France,Technology,Accessories,44,2,0.5,-7.95,6.24,2011,44
02-02-2011,Lori Olson,Spain,Office Supplies,Art,44,2,0,7.92,6.18,2011,44
02-02-2011,Ken Lonsdale,Spain,Office Supplies,Art,57,1,0,0.54,5.96,2011,57
02-02-2011,Ken Lonsdale,Spain,Office Supplies,Art,116,4,0,12.72,4.7,2011,116
02-02-2011,Ed Braxton,Spain,Office Supplies,Supplies,38,1,0,18.12,4.16,2011,38
02-02-2011,Erin Smith,China,Office Supplies,Art,95,5,0,42.45,4.14,2011,95
02-02-2011,Ken Heidel,Germany,Office Supplies,Paper,13,1,0.5,-7.935,1.83,2011,13
02-02-2011,Giulietta Dortch,Thailand,Office Supplies,Labels,44,6,0.47,-26.3376,1.78,2011,44
02-02-2011,Duane Noonan,Australia,Furniture,Furnishings,34,2,0.1,7.92,1.77,2011,34
03-02-2011,Max Ludwig,Sweden,Office Supplies,Art,91,6,0.5,-61.65,6.64,2011,91
03-02-2011,Eric Barreto,United States,Technology,Phones,181,5,0.2,13.572,4.99,2011,181
03-02-2011,Dean Braden,Nigeria,Technology,Accessories,25,1,0.7,-22.962,3.34,2011,25
03-02-2011,Theresa Swint,China,Office Supplies,Fasteners,30,2,0,5.64,3.13,2011,30
03-02-2011,Eric Barreto,United States,Office Supplies,Binders,18,2,0.7,-12.224,1.66,2011,18
03-02-2011,Shaun Weien,Angola,Office Supplies,Binders,9,2,0,4.5,0.8,2011,9
03-02-2011,Cynthia Delaney,United States,Office Supplies,Fasteners,12,5,0,5.8045,0.29,2011,12
04-02-2011,Christopher Conant,New Zealand,Technology,Accessories,441,4,0,39.6,66.08,2011,441
04-02-2011,Christopher Conant,New Zealand,Office Supplies,Appliances,884,10,0,70.5,42,2011,884
04-02-2011,Tom Stivers,South Africa,Technology,Machines,115,1,0,49.62,20.22,2011,115
04-02-2011,Dorothy Dickinson,France,Office Supplies,Storage,149,3,0.1,14.868,14.97,2011,149
04-02-2011,Tom Boeckenhauer,United States,Office Supplies,Binders,84,2,0.2,27.248,8.82,2011,84
04-02-2011,Tom Stivers,South Africa,Office Supplies,Binders,59,2,0,12.36,6.06,2011,59
04-02-2011,Brad Thomas,France,Office Supplies,Art,30,2,0,10.86,3.76,2011,30
04-02-2011,Brad Thomas,France,Office Supplies,Labels,27,3,0,5.94,3.33,2011,27
04-02-2011,Tom Boeckenhauer,United States,Office Supplies,Binders,13,3,0.2,4.3134,2.26,2011,13
04-02-2011,Tom Stivers,South Africa,Furniture,Furnishings,53,2,0,14.76,1.77,2011,53
04-02-2011,Ann Steele,Nigeria,Office Supplies,Art,7,2,0.7,-10.698,0.35,2011,7
04-02-2011,Tom Stivers,South Africa,Office Supplies,Binders,4,1,0,0,0.19,2011,4
05-02-2011,Anthony Witt,Turkey,Furniture,Chairs,59,2,0.6,-69.84,4.77,2011,59
05-02-2011,Mark Haberlin,United States,Office Supplies,Binders,17,2,0.2,6.0368,3.37,2011,17
05-02-2011,Deborah Brumfield,United States,Office Supplies,Paper,34,4,0,16.0928,3.16,2011,34
05-02-2011,Deborah Brumfield,United States,Office Supplies,Binders,83,3,0.2,29.0136,2.55,2011,83
05-02-2011,Anthony Witt,Turkey,Office Supplies,Storage,20,1,0.6,-7.356,2.22,2011,20
05-02-2011,Anthony Witt,Turkey,Furniture,Furnishings,8,1,0.6,-2.622,0.55,2011,8
06-02-2011,Justin MacKendrick,Turkey,Office Supplies,Labels,3,1,0.6,-2.352,0.23,2011,3
07-02-2011,Neil Ducich,United States,Technology,Phones,145,5,0,42.0355,33.51,2011,145
07-02-2011,Natalie Webber,Malaysia,Office Supplies,Storage,185,3,0,48.06,25.86,2011,185
07-02-2011,Neil Ducich,United States,Technology,Phones,162,1,0,42.0186,25.28,2011,162
07-02-2011,Duane Benoit,China,Office Supplies,Appliances,278,4,0,133.44,20.16,2011,278
07-02-2011,Liz Thompson,Indonesia,Technology,Phones,252,2,0.17,6.0378,11.19,2011,252
07-02-2011,Susan MacKendrick,France,Technology,Machines,208,2,0.15,12.225,10.45,2011,208
07-02-2011,Susan MacKendrick,France,Office Supplies,Art,112,4,0,4.44,9.87,2011,112
07-02-2011,Susan MacKendrick,France,Office Supplies,Binders,50,4,0,6.48,6.93,2011,50
07-02-2011,Duane Benoit,China,Office Supplies,Labels,67,6,0,7.92,5.99,2011,67
07-02-2011,Scott Williamson,New Zealand,Technology,Copiers,285,2,0.4,-104.58,4.54,2011,285
07-02-2011,George Bell,France,Office Supplies,Labels,31,3,0,10.62,3.58,2011,31
07-02-2011,Neil Ducich,United States,Office Supplies,Labels,15,4,0,7.2,2.27,2011,15
07-02-2011,Delfina Latchford,United States,Office Supplies,Binders,9,2,0.8,-14.7708,0.51,2011,9
08-02-2011,Chris Selesnick,United States,Office Supplies,Storage,65,4,0,9.744,19.07,2011,65
08-02-2011,Edward Becker,France,Office Supplies,Binders,160,5,0,59.1,14.79,2011,160
08-02-2011,Cyma Kinney,United States,Technology,Accessories,115,7,0,49.6048,12.6,2011,115
